primary_source_concept_id,primary_source,secondary_source_concept_id,secondary_source,current_source_question_concept_id,source_question_text,grid_source_question_name,question_concept_id,current_question_text,question_type,response_concept_id,current_format_value
129084651,Survey,242103797,Self-Reported Cancer Dx,,,,503350781,Date/Time Liver Cancer Diagnosis Submitted,,,
129084651,Survey,242103797,Self-Reported Cancer Dx,,,,513329248,Enter the screening facility or hospital address – State / Region,,,
129084651,Survey,242103797,Self-Reported Cancer Dx,,,,527292883,Date/Time Cervical Cancer Diagnosis Submitted,,,
129084651,Survey,242103797,Self-Reported Cancer Dx,,,,539812906,Is this treatment facility located outside the United States?,,104430631,0 = No
129084651,Survey,242103797,Self-Reported Cancer Dx,,,,539812906,Is this treatment facility located outside the United States?,,353358909,1 = Yes
129084651,Survey,242103797,Self-Reported Cancer Dx,,,,579509543,Date/Time Bladder Cancer Diagnosis Submitted,,,
129084651,Survey,242103797,Self-Reported Cancer Dx,,,,591687168,Enter the screening facility or hospital address – City,,,
129084651,Survey,242103797,Self-Reported Cancer Dx,,,,602773386,Date/Time Stomach Cancer Diagnosis Submitted,,,
129084651,Survey,242103797,Self-Reported Cancer Dx,,,,604888707,Date/Time Kidney Cancer Diagnosis Submitted,,,
129084651,Survey,242103797,Self-Reported Cancer Dx,,,,632951008,"Enter the screening facility or hospital address – Line 2 (street, rural road)",,,
129084651,Survey,242103797,Self-Reported Cancer Dx,,,,633630015,"Was this cancer detected through routine screening? I.e., CT scan (also called a low-dose computed tomography (CT) scan)",,104430631,0 = No
129084651,Survey,242103797,Self-Reported Cancer Dx,,,,633630015,"Was this cancer detected through routine screening? I.e., CT scan (also called a low-dose computed tomography (CT) scan)",,353358909,1 = Yes
129084651,Survey,242103797,Self-Reported Cancer Dx,,,,693368144,"Enter the screening facility or hospital address – Line 3 (apartment, suite, unit, building)",,,
129084651,Survey,242103797,Self-Reported Cancer Dx,,,,740626474,What is the name of the physician or oncologist who treated you? – Last name,,,
129084651,Survey,242103797,Self-Reported Cancer Dx,,,,742710886,Dates of treatment - start month,,181090983,8 = September
129084651,Survey,242103797,Self-Reported Cancer Dx,,,,742710886,Dates of treatment - start month,,259643910,9 = October
129084651,Survey,242103797,Self-Reported Cancer Dx,,,,742710886,Dates of treatment - start month,,286592124,0 = January
129084651,Survey,242103797,Self-Reported Cancer Dx,,,,742710886,Dates of treatment - start month,,463502254,3 = April
129084651,Survey,242103797,Self-Reported Cancer Dx,,,,742710886,Dates of treatment - start month,,526483288,4 = May
129084651,Survey,242103797,Self-Reported Cancer Dx,,,,742710886,Dates of treatment - start month,,574954852,6 = July
129084651,Survey,242103797,Self-Reported Cancer Dx,,,,742710886,Dates of treatment - start month,,615680906,10 = November
129084651,Survey,242103797,Self-Reported Cancer Dx,,,,742710886,Dates of treatment - start month,,676299940,2 = March
129084651,Survey,242103797,Self-Reported Cancer Dx,,,,742710886,Dates of treatment - start month,,802747980,1 = February
129084651,Survey,242103797,Self-Reported Cancer Dx,,,,742710886,Dates of treatment - start month,,840678879,11 = December
129084651,Survey,242103797,Self-Reported Cancer Dx,,,,742710886,Dates of treatment - start month,,842005720,5 = June
129084651,Survey,242103797,Self-Reported Cancer Dx,,,,742710886,Dates of treatment - start month,,887495026,7 = August
129084651,Survey,242103797,Self-Reported Cancer Dx,,,,783145717,"Enter the treatment facility or hospital address – Line 3 (apartment, suite, unit, building)",,,
129084651,Survey,242103797,Self-Reported Cancer Dx,,,,785016438,Enter the treatment facility or hospital address – Country,,106368621,47 = Central African Republic
129084651,Survey,242103797,Self-Reported Cancer Dx,,,,785016438,Enter the treatment facility or hospital address – Country,,107649642,222 = Somalia
129084651,Survey,242103797,Self-Reported Cancer Dx,,,,785016438,Enter the treatment facility or hospital address – Country,,111135211,144 = Madagascar
129084651,Survey,242103797,Self-Reported Cancer Dx,,,,785016438,Enter the treatment facility or hospital address – Country,,115843761,155 = Mexico
129084651,Survey,242103797,Self-Reported Cancer Dx,,,,785016438,Enter the treatment facility or hospital address – Country,,123981879,42 = Cambodia
129084651,Survey,242103797,Self-Reported Cancer Dx,,,,785016438,Enter the treatment facility or hospital address – Country,,131658361,"28 = Bonaire, Sint Eustatius And Saba"
129084651,Survey,242103797,Self-Reported Cancer Dx,,,,785016438,Enter the treatment facility or hospital address – Country,,139824195,263 = Virgin Islands (U.S.)
129084651,Survey,242103797,Self-Reported Cancer Dx,,,,785016438,Enter the treatment facility or hospital address – Country,,142345918,180 = Norway
129084651,Survey,242103797,Self-Reported Cancer Dx,,,,785016438,Enter the treatment facility or hospital address – Country,,145241318,251 = United Arab Emirates
129084651,Survey,242103797,Self-Reported Cancer Dx,,,,785016438,Enter the treatment facility or hospital address – Country,,146657449,115 = Indonesia
129084651,Survey,242103797,Self-Reported Cancer Dx,,,,785016438,Enter the treatment facility or hospital address – Country,,148616671,179 = Northern Mariana Islands
129084651,Survey,242103797,Self-Reported Cancer Dx,,,,785016438,Enter the treatment facility or hospital address – Country,,148997103,17 = Bahamas
129084651,Survey,242103797,Self-Reported Cancer Dx,,,,785016438,Enter the treatment facility or hospital address – Country,,150283599,53 = Colombia
129084651,Survey,242103797,Self-Reported Cancer Dx,,,,785016438,Enter the treatment facility or hospital address – Country,,156628245,252 = United Kingdom Of Great Britain And Northern Ireland
129084651,Survey,242103797,Self-Reported Cancer Dx,,,,785016438,Enter the treatment facility or hospital address – Country,,160710632,254 = United States Miscellaneous Pacific Islands
129084651,Survey,242103797,Self-Reported Cancer Dx,,,,785016438,Enter the treatment facility or hospital address – Country,,166955192,209 = San Marino
129084651,Survey,242103797,Self-Reported Cancer Dx,,,,785016438,Enter the treatment facility or hospital address – Country,,169159988,178 = North Macedonia
129084651,Survey,242103797,Self-Reported Cancer Dx,,,,785016438,Enter the treatment facility or hospital address – Country,,170270174,25 = Bermuda
129084651,Survey,242103797,Self-Reported Cancer Dx,,,,785016438,Enter the treatment facility or hospital address – Country,,173749698,266 = Western Sahara
129084651,Survey,242103797,Self-Reported Cancer Dx,,,,785016438,Enter the treatment facility or hospital address – Country,,174321703,218 = Sint Maarten (Dutch Part)
129084651,Survey,242103797,Self-Reported Cancer Dx,,,,785016438,Enter the treatment facility or hospital address – Country,,176389605,51 = Christmas Island
129084651,Survey,242103797,Self-Reported Cancer Dx,,,,785016438,Enter the treatment facility or hospital address – Country,,179966266,161 = Montenegro
129084651,Survey,242103797,Self-Reported Cancer Dx,,,,785016438,Enter the treatment facility or hospital address – Country,,181845623,134 = Lao People'S Democratic Republic
129084651,Survey,242103797,Self-Reported Cancer Dx,,,,785016438,Enter the treatment facility or hospital address – Country,,183520161,24 = Benin
129084651,Survey,242103797,Self-Reported Cancer Dx,,,,785016438,Enter the treatment facility or hospital address – Country,,184997877,116 = Iran (Islamic Republic Of)
129084651,Survey,242103797,Self-Reported Cancer Dx,,,,785016438,Enter the treatment facility or hospital address – Country,,186213845,136 = Lebanon
129084651,Survey,242103797,Self-Reported Cancer Dx,,,,785016438,Enter the treatment facility or hospital address – Country,,187433409,204 = Saint Lucia
129084651,Survey,242103797,Self-Reported Cancer Dx,,,,785016438,Enter the treatment facility or hospital address – Country,,193698473,85 = French Guiana
129084651,Survey,242103797,Self-Reported Cancer Dx,,,,785016438,Enter the treatment facility or hospital address – Country,,195866199,148 = Mali
129084651,Survey,242103797,Self-Reported Cancer Dx,,,,785016438,Enter the treatment facility or hospital address – Country,,201083438,196 = Qatar
129084651,Survey,242103797,Self-Reported Cancer Dx,,,,785016438,Enter the treatment facility or hospital address – Country,,202879015,23 = Belize
129084651,Survey,242103797,Self-Reported Cancer Dx,,,,785016438,Enter the treatment facility or hospital address – Country,,208245330,15 = Austria
129084651,Survey,242103797,Self-Reported Cancer Dx,,,,785016438,Enter the treatment facility or hospital address – Country,,210038417,191 = Philippines
129084651,Survey,242103797,Self-Reported Cancer Dx,,,,785016438,Enter the treatment facility or hospital address – Country,,212392048,234 = Syrian Arab Republic
129084651,Survey,242103797,Self-Reported Cancer Dx,,,,785016438,Enter the treatment facility or hospital address – Country,,216012641,207 = Saint Vincent And The Grenadines
129084651,Survey,242103797,Self-Reported Cancer Dx,,,,785016438,Enter the treatment facility or hospital address – Country,,227078307,7 = Angola
129084651,Survey,242103797,Self-Reported Cancer Dx,,,,785016438,Enter the treatment facility or hospital address – Country,,229663661,166 = Namibia
129084651,Survey,242103797,Self-Reported Cancer Dx,,,,785016438,Enter the treatment facility or hospital address – Country,,230459284,22 = Belgium
129084651,Survey,242103797,Self-Reported Cancer Dx,,,,785016438,Enter the treatment facility or hospital address – Country,,233155848,137 = Lesotho
129084651,Survey,242103797,Self-Reported Cancer Dx,,,,785016438,Enter the treatment facility or hospital address – Country,,238299421,146 = Malaysia
129084651,Survey,242103797,Self-Reported Cancer Dx,,,,785016438,Enter the treatment facility or hospital address – Country,,243581220,99 = Grenada
129084651,Survey,242103797,Self-Reported Cancer Dx,,,,785016438,Enter the treatment facility or hospital address – Country,,247861923,107 = Haiti
