question_concept_id,response_concept_id
102695484,104430631
861162895,353358909
561005927,353358909
771580890,775512390
951355211,319518299
951355211,809370237
951355211,433070901
951355211,483909879
951355211,749199085
951355211,253098609
530173840,353358909
156605577,615768760
289750687,353358909
789843387,809703864
560975149,813701399
560975149,715632875
560975149,767775934
560975149,120264574
560975149,246137578
560975149,723351427
560975149,856158129
560975149,436956777
560975149,911683679
560975149,603989030
841390583,353358909
308012361,104430631
145971562,353358909
205954477,104430631
137401245,104430631
418571751,303552867
536735468,231311385
976570371,231311385
663265240,615768760
648936790,353358909
648228701,104430631
994064239,104430631
949501163,104430631
867203506,104430631
941963821,353358909
525277409,353358909
906417725,353358909
297147359,648459216
297147359,658808644
719222792,648459216
719222792,658808644
299274441,807835037
592227431,226924545
141450621,104430631
576083042,104430631
523768810,104430631
175732191,353358909
620696506,353358909
352891568,353358909
875010152,353358909
637147033,104430631
440351122,353358909
538619788,353358909
912301837,854021266
909529446,353358909
595987358,104430631
678483571,353358909
847410060,104430631
842171722,353358909
958000780,104430631
684617815,353358909
313097539,353358909
613022284,104430631
255283733,353358909
149205077,863246236
149205077,487917585
149205077,603181162
844209241,353358909
844209241,178420302
114227122,337516613
446235715,746038746
783167257,522680498
783167257,733527132
973565052,104430631
178420302,104430631
643489668,353358909
773844957,104430631
326604981,353358909
469918550,353358909
288079668,353358909
964924704,353358909
533776046,353358909
487027241,104430631
810637250,104430631
773342525,353358909
119632587,353358909
578616917,104430631
496132363,353358909
453456270,104430631
685406566,353358909
733789220,353358909
918819379,353358909
553424289,353358909
407056417,654207589
407056417,576796184
700100953,353358909
846483618,104430631
505282171,353358909
289664241,654207589
289664241,983318667
289664241,807835037
555481393,178420302
555481393,746038746
698944820,104430631
699553344,104430631
336505365,104430631
747787163,104430631
535003378,104430631
407340134,353358909
986548173,353358909
545628561,104430631
709786039,104430631
984479578,353358909
943054522,353358909
494032093,573635975
827542780,104430631
796616844,353358909
136956596,104430631
455776698,353358909
155874194,353358909
880962432,353358909
509721537,104430631
386524148,104430631
209101810,104430631
215525943,104430631
118789503,104430631
715563991,104430631
533491176,353358909
465318416,353358909
630100221,104430631
439736294,535003378
325506683,104430631
492902023,104430631
802859122,353358909
520432394,353358909
667901971,104430631
453252072,353358909
875208305,565881164
875208305,138752522
338924834,162668459
338924834,125674414
514996698,104430631
990501908,353358909
691423127,104430631
203773667,104430631
365851428,917379905
206319592,103565678
903825143,353358909
512167179,353358909
535621923,104430631
135725957,104430631
942970912,353358909
723614811,104430631
473529484,353358909
718867914,104430631
367803647,404564707
367803647,766964355
411992398,935502060
784967158,551525967
711138281,104430631
620577362,104430631
927863729,104430631
709307391,353358909
751475124,104430631
942545134,104430631
847533056,104430631
759004335,922395188
759004335,742032816
469512398,353358909
194424439,353358909
800410166,104430631
804847497,178420302
814141708,802197176
292658699,802197176
861824298,484055234
853261835,353358909
558504672,104430631
414005872,104430631
465635548,484055234
449861632,104430631
846978339,484055234
648960871,104430631
972593606,471375042
164595895,859025516
614145455,757609794
384247618,909774794
503760666,353358909
391951010,858244199
779052408,353358909
133297530,353358909
570171052,104430631
459188493,104430631
304927036,104430631
743731422,353358909
100752105,353358909
817131019,353358909
301052397,104430631
806253825,104430631
100937200,353358909
991330361,104430631
621744463,353358909
854184254,353358909
560845692,104430631
906459952,104430631
963284259,104430631
108104748,353358909
984514646,814242010
570187182,353358909
699101535,729681071
699101535,919739344
652561589,628177728
589522790,503218834
239572239,464753847
239572239,638092100
654385712,258023209
654385712,755558825
654385712,201002865
263483736,729681071
263483736,919739344
396649512,464753847
396649512,638092100
993029890,645894551
993029890,671267928
115422925,239152340
115422925,582006876
151161693,645894551
151161693,671267928
607323377,428999623
607323377,206020811
607323377,264163865
986476579,428999623
986476579,206020811
986476579,264163865
383015037,353358909
917302906,353358909
690018400,104430631
644018981,428999623
644018981,206020811
644018981,264163865
267261558,248303092
371531887,353358909
423631576,104430631
953510929,996315715
953510929,647504893
422260069,628177728
422260069,805918496
184448791,239152340
184448791,582006876
768302347,248303092
406846149,248303092
725713485,428999623
725713485,206020811
725713485,264163865
571361258,248303092
981509686,996315715
981509686,647504893
921220809,248303092
621878019,428999623
621878019,206020811
621878019,264163865
305312165,628177728
305312165,805918496
591723682,104430631
168431681,156095877
354980163,353358909
874262904,353358909
823541843,104430631
220238240,525779785
513065503,104430631
513065503,270994579
257137378,565036180
910856756,838403733
988508028,774439579
988508028,747099514
354550061,774439579
354550061,747099514
179705366,514068832
406137786,624808470
631303960,718687985
631303960,471294296
631303960,178420302
495144424,353358909
706254326,353358909
539648641,353358909
815776236,353358909
624111331,486319890
238422161,484055234
147028925,353358909
982470672,248303092
333072838,353358909
240089798,127455035
536216847,127455035
622394149,127455035
442002787,428999623
208578552,248303092
480155628,998679771
480155628,638092100
640944113,428999623
866159532,428999623
182431332,805449318
182431332,132232896
395480458,104430631
287715042,104430631
123926260,104430631
124391414,648960871
115909186,353358909
537807075,428999623
133396976,998679771
133396976,638092100
628770824,127455035
929034795,428999623
472007171,716761013
720305356,104430631
445712879,127455035
620425840,127455035
798627028,998679771
798627028,638092100
584608368,428999623
921623945,998679771
921623945,638092100
470096941,248303092
544356746,127455035
559388168,151488193
458395129,299561721
845122623,802197176
337810964,667010122
334292580,738454194
392301875,924926068
392301875,417208949
392301875,865134801
392301875,648960871
767711152,924926068
767711152,417208949
767711152,865134801
767711152,648960871
257564920,485163252
670036093,759356722
713594719,353358909
675129470,104430631
180308733,317567178
327050687,353358909
492742957,127455035
643099118,347968905
386950237,998679771
386950237,638092100
480217113,998679771
480217113,638092100
645361463,248303092
891825638,716761013
444759994,802197176
325229459,486319890
521073718,716761013
268240612,437269318
319252189,428999623
459096272,428999623
259481608,353358909
810324917,585672584
810324917,807835037
420155119,716761013
732465277,353358909
549079588,353358909
896953195,353358909
726847824,595249233
481662464,312200270
880067330,914302382
103045461,526602834
103045461,554549266
254739443,207952166
254739443,471294296
294629316,756073829
294629316,424768954
164707243,265550580
771426895,265550580
818310825,522395860
818310825,687445652
818310825,333682419
843593800,265550580
175385712,265550580
772143730,402048066
602102163,265550580
789689151,353358909
137733407,104430631
863593410,692155653
525152373,503218834
525152373,961021302
525152373,178420302
910501158,211590917
345457702,235613392
467751479,211590917
858858333,190125431
858858333,133730190
662762705,102445389
662762705,587052987
857219333,696181630
384562783,270559240
869829679,676569438
736086261,580377720
254939800,178420302
146384116,354856090
146384116,311981718
550044118,178420302
250486386,123108471
913746491,254061941
957717014,178420302
809387606,724624086
809387606,142631891
726654963,178420302
428044531,495970180
934184033,123108471
986989731,807835037
890059935,178420302
508187475,463122075
508187475,404651070
937608354,354856090
937608354,311981718
383001913,178420302
113557709,724624086
113557709,142631891
502877419,178420302
268661616,317718701
268661616,151001809
494698740,123108471
745985679,178420302
211740798,901693169
211740798,519767819
211740798,388690303
155987172,807835037
542086156,807835037
206484262,807835037
190307069,807835037
329423052,901693169
329423052,519767819
329423052,388690303
740535024,254061941
592289305,463122075
592289305,404651070
337574535,178420302
927932321,178420302
943398317,254061941
710449106,614395648
463952618,353358909
959488634,353358909
945794974,580377720
403786906,178420302
662295701,178420302
282326355,171498611
800194290,353358909
394783260,807835037
809682067,310284905
598478268,123108471
256150169,178420302
170035952,178420302
734596352,178420302
823509509,123108471
175758099,178420302
149476435,123108471
105941645,807835037
120942783,178420302
719647239,354856090
719647239,311981718
470329758,178420302
167987013,317718701
167987013,151001809
953722451,178420302
660421166,254061941
781313216,807835037
340877879,310284905
541565665,254061941
976597527,317718701
976597527,151001809
274257975,123108471
718748949,354856090
718748949,311981718
636020848,354856090
636020848,311981718
311724055,123108471
201989756,310284905
296694684,354856090
296694684,311981718
741541853,463122075
741541853,404651070
561491411,178420302
321932473,123108471
978628128,807835037
720221117,902342161
665593888,123108471
786760753,198347104
364303962,471294296
944517297,198347104
955136492,594557208
955136492,693256778
955136492,703370365
213152981,559049897
213152981,500554958
502946054,353358909
920653797,248303092
843066684,127455035
101850740,248303092
317194063,248303092
621948602,998679771
621948602,638092100
175502589,248303092
666629067,897038099
308634850,353358909
364857371,104430631
827461454,248303092
884514292,248303092
570556451,248303092
848543458,248303092
543804307,248303092
277953784,419415087
510872569,103409401
374639590,353358909
828801156,684900118
892894242,353358909
107659596,353358909
546570171,428999623
587434250,248303092
940452831,353358909
137216656,353358909
552410034,127455035
772382520,248303092
146307133,248303092
186636914,419415087
291959537,353358909
172103427,104430631
766970054,353358909
169499951,248303092
343406242,248303092
494357137,127455035
786244297,998679771
786244297,638092100
335218615,252853790
471142791,104430631
572209771,127455035
786749210,127455035
475144270,897038099
959371875,684900118
932195315,104430631
691579493,353358909
211269389,104430631
891237683,428999623
980695076,127455035
769785846,248303092
173979298,248303092
154229258,998679771
154229258,638092100
940631293,897038099
496801729,353358909
645051966,353358909
804918983,353358909
990162153,998679771
990162153,638092100
576149634,248303092
291458877,127455035
453417964,127455035
550646850,428999623
214274185,248303092
533003859,248303092
705673076,614087017
776580384,614087017
756774083,353358909
955154600,353358909
867307558,110092955
619765650,104430631
619765650,936042740
520755310,974230748
563539159,104430631
694503437,353358909
108733102,353358909
108733102,178420302
775313030,104430631
984121390,104430631
893966847,353358909
167695804,244354126
730334054,724612102
989576239,178780048
338613869,724612102
126794793,244354126
218793117,244354126
524096053,178780048
635026188,244354126
109223043,232063618
109223043,692824372
368669706,232063618
368669706,692824372
790860504,948148236
770190369,232063618
770190369,692824372
481587023,232063618
481587023,692824372
986119909,948148236
934384452,948148236
273371161,224099497
440872808,770236544
440872808,586272115
847529903,931688701
219358831,931688701
243443780,770236544
243443780,586272115
638380747,770236544
638380747,586272115
368715875,353358909
223008071,948148236
304155106,232063618
304155106,692824372
589004291,232063618
589004291,692824372
220055064,807835037
800703566,104430631
642044281,104430631
165596977,104430631
429994023,858624942
499977481,138332277
877842367,353358909
886771318,104430631
259744087,104430631
520416570,858624942
526973271,693256778
526973271,735330419
526973271,850675416
460873842,648960871
430060900,648960871
104430631,104430631
724589244,832322940
957305523,349122068
360678252,194129782
360678252,922737557
329536041,353358909
339570897,752219885
339570897,314487612
736028153,104430631
260186214,985034149
572976454,353358909
875017278,371268341
465287908,589724105
956625094,807574160
476960744,565881164
476960744,138752522
307813936,104430631
147611720,353358909
523552092,117258272
176469609,308765753
815468840,353358909
490731188,353358909
319440312,294020322
147133250,294020322
700542944,847965227
424798529,760340155
203400623,924690260
842768118,294020322
743064729,847965227
502004518,147016867
393920480,924690260
951847507,113771607
765772509,967156738
590067228,109972911
860839849,448068764
292314539,535003378
682440005,640520411
375662706,669023414
375662706,178420302
529358901,461386928
203210013,104430631
219088015,104430631
988661374,786431761
884856351,640520411
869938650,461386928
833553697,786431761
689280509,786431761
822995885,786431761
677043723,461386928
960218176,934779560
806961194,640520411
702922820,461386928
236655642,282580702
581174597,640520411
524918714,353358909
524918714,178420302
113343940,461386928
506482920,786431761
761831751,640520411
485867936,461386928
255054078,353358909
492921091,353358909
199704727,934779560
621714179,461386928
772645761,729845236
650508014,282580702
903059223,640520411
214352460,729845236
770939852,462661976
423202492,640520411
709088568,640520411
315184598,669023414
315184598,178420302
569358384,669023414
569358384,178420302
305769587,461386928
846067697,461386928
861488320,729845236
474921307,104430631
406370140,640520411
631089527,461386928
475018570,461386928
274709835,461386928
623413449,786431761
153215425,934779560
115504049,669023414
115504049,178420302
947994136,669023414
947994136,178420302
898341670,236949684
898341670,506053626
898341670,119809731
898341670,178420302
766549014,786431761
496588916,786431761
104842019,934779560
315199788,729845236
249853484,640520411
808990505,669023414
808990505,178420302
309925717,353358909
695772621,786431761
917425212,367964536
917425212,263412634
917425212,221192556
783201540,367964536
783201540,263412634
783201540,221192556
429680247,132099255
195292223,211590917
468039454,132099255
361835532,907579123
803322918,132099255
467404576,760969884
658945347,760969884
992194402,719933364
624200915,760969884
644233792,111520945
271090432,907579123
226478149,907579123
693503159,548628123
754781311,548628123
426764225,548628123
313287837,760969884
733106290,567908725
733106290,464631026
542492755,548628123
311938392,907579123
974618086,648960871
542983589,469323437
258232940,525453860
829592217,233944056
958757635,389550600
121884258,567539823
362882148,353358909
735210186,104430631
992466690,525453860
441711468,135672398
543037789,525453860
206053854,389550600
690766963,135672398
136941196,525453860
214194963,389550600
179827949,389550600
870075000,660669070
724001040,240437781
724001040,454222764
181240315,351464854
181240315,746143595
593777242,192247286
593777242,629699641
930916389,351464854
930916389,746143595
876252122,192247286
876252122,629699641
736936997,351464854
736936997,746143595
172676248,192247286
172676248,629699641
827631896,192247286
827631896,629699641
771538757,660669070
484124027,776030694
712477062,353358909
502853151,760969884
488415137,104430631
462737492,104430631
469675296,353358909
632714520,104430631
123987148,353358909
473216280,768887460
181737942,863246236
181737942,487917585
181737942,603181162
299768751,840678879
874288004,104430631
293873603,353358909
625530863,840678879
785016438,705893573
785016438,787648987
785016438,693896863
785016438,897079279
785016438,593729902
785016438,723610783
785016438,780612099
785016438,243581220
785016438,608163515
785016438,146657449
785016438,181845623
785016438,238299421
785016438,257211345
785016438,992291267
785016438,612964002
785016438,751674930
785016438,358729759
785016438,520950687
785016438,489292258
785016438,786642491
785016438,933459343
785016438,963430874
785016438,335774873
785016438,879259647
785016438,854288752
785016438,709981397
785016438,905244901
785016438,249750059
785016438,859999856
785016438,173749698
425815239,353358909
502929020,104430631
412252588,104430631
874199876,333208328
874199876,850988661
874199876,958395496
874199876,487003566
874199876,230459284
874199876,589555871
874199876,760941098
874199876,399492201
874199876,291229603
874199876,994855651
874199876,106368621
874199876,295785213
874199876,907647407
874199876,827912537
874199876,790896268
874199876,883062033
874199876,193698473
874199876,742184633
874199876,881405646
874199876,394332730
874199876,578441679
874199876,722920826
874199876,856483344
874199876,609124212
874199876,315885811
874199876,179966266
874199876,477888494
874199876,406621050
874199876,960134562
874199876,602510992
874199876,761993321
874199876,680590144
874199876,995011901
874199876,746447615
512820379,180583933
119643471,232663805
119643471,490725843
538553381,986445321
253532712,308427446
435027713,536341288
477091792,582670006
667474224,348281054
667474224,682916147
481139103,456806539
347614743,353358909
377633816,353358909
405352246,353358909
496935183,104430631
836460125,104430631
381509125,104430631
208102461,104430631
260703126,104430631
744197145,104430631
956485028,477331464
948195369,104430631
827220437,125001209
827220437,657167265
639721694,104430631
684726272,353358909
642287621,353358909
285130077,353358909
819377306,353358909
967372009,104430631
462314689,353358909
558435199,353358909
995036844,804918759
506826178,226924545
524461170,127547625
856368376,353358909
639871686,705893573
639871686,787648987
639871686,693896863
639871686,897079279
639871686,593729902
639871686,723610783
639871686,780612099
639871686,243581220
639871686,608163515
639871686,146657449
639871686,181845623
639871686,238299421
639871686,257211345
639871686,992291267
639871686,612964002
639871686,751674930
639871686,358729759
639871686,520950687
639871686,489292258
639871686,786642491
639871686,933459343
639871686,963430874
639871686,335774873
639871686,879259647
639871686,854288752
639871686,709981397
639871686,905244901
639871686,249750059
639871686,859999856
639871686,173749698
837244890,794247035
837244890,294014693
837244890,521321931
837244890,783769681
837244890,794205182
837244890,601628757
837244890,967860885
837244890,740704686
837244890,932938375
837244890,276675681
837244890,559106731
837244890,355753084
837244890,994945603
837244890,956773164
837244890,858533438
837244890,548625244
837244890,186213845
837244890,111135211
837244890,288105260
837244890,326198039
837244890,375001839
837244890,793820915
837244890,633740528
837244890,695313038
837244890,564796245
837244890,210038417
837244890,359034200
837244890,187433409
837244890,174321703
837244890,633404785
837244890,458019527
837244890,456171191
837244890,478027242
837244890,766568955
837244890,582683814
782945615,333208328
782945615,850988661
782945615,958395496
782945615,487003566
782945615,230459284
782945615,589555871
782945615,760941098
782945615,399492201
782945615,291229603
782945615,994855651
782945615,106368621
782945615,295785213
782945615,907647407
782945615,827912537
782945615,790896268
782945615,883062033
782945615,193698473
782945615,742184633
782945615,881405646
782945615,394332730
782945615,578441679
782945615,722920826
782945615,856483344
782945615,609124212
782945615,315885811
782945615,179966266
782945615,477888494
782945615,406621050
782945615,960134562
782945615,602510992
782945615,761993321
782945615,680590144
782945615,995011901
782945615,746447615
934567929,333208328
934567929,850988661
934567929,958395496
934567929,487003566
934567929,230459284
934567929,589555871
934567929,760941098
934567929,399492201
934567929,291229603
934567929,994855651
934567929,106368621
934567929,295785213
934567929,907647407
934567929,827912537
934567929,790896268
934567929,883062033
934567929,193698473
934567929,742184633
934567929,881405646
934567929,394332730
934567929,578441679
934567929,722920826
934567929,856483344
934567929,609124212
934567929,315885811
934567929,179966266
934567929,477888494
934567929,406621050
934567929,960134562
934567929,602510992
934567929,761993321
934567929,680590144
934567929,995011901
934567929,746447615
452166062,104430631
821247024,875007964
821247024,922622075
711794630,356674370
629484663,539025306
629484663,427405444
592099155,103209024
331584571,650465111
387108065,104430631
593843561,104430631
102695484,353358909
861162895,104430631
561005927,104430631
951355211,145191545
951355211,261931804
951355211,322059622
951355211,288564244
951355211,755034888
951355211,852689772
951355211,962830330
530173840,104430631
547363263,231311385
289750687,104430631
320303124,972455046
320303124,789467219
956490759,231311385
789843387,452412599
789843387,181769837
560975149,698283667
560975149,763273112
560975149,487512085
560975149,983848564
841390583,104430631
308012361,353358909
145971562,104430631
205954477,353358909
221592017,375535639
137401245,353358909
949302066,231311385
648936790,104430631
648228701,353358909
994064239,353358909
949501163,353358909
867203506,353358909
941963821,104430631
525277409,104430631
906417725,104430631
577794331,104053459
693626233,226924545
603278289,648459216
603278289,658808644
175506524,648459216
175506524,658808644
524352591,807835037
141450621,353358909
576083042,353358909
523768810,353358909
175732191,104430631
596510649,104430631
620696506,104430631
352891568,104430631
875010152,104430631
637147033,353358909
440351122,104430631
538619788,104430631
909529446,104430631
595987358,353358909
678483571,104430631
847410060,353358909
842171722,104430631
958000780,353358909
684617815,104430631
313097539,104430631
613022284,353358909
255283733,104430631
149205077,764891959
844209241,104430631
784119588,163149180
689827049,194274197
449038410,104593854
449038410,948593796
783167257,741094625
783167257,746038746
973565052,353358909
178420302,353358909
643489668,104430631
773844957,353358909
326604981,104430631
469918550,104430631
288079668,104430631
964924704,104430631
533776046,104430631
487027241,353358909
810637250,353358909
773342525,104430631
119632587,104430631
578616917,353358909
496132363,104430631
453456270,353358909
685406566,104430631
733789220,104430631
918819379,104430631
553424289,104430631
700100953,104430631
846483618,353358909
505282171,104430631
289664241,746038746
555481393,903084185
555481393,410008111
555481393,807835037
698944820,353358909
699553344,353358909
336505365,353358909
747787163,353358909
535003378,353358909
407340134,104430631
986548173,104430631
545628561,353358909
709786039,353358909
984479578,104430631
943054522,104430631
827542780,353358909
796616844,104430631
136956596,353358909
455776698,104430631
155874194,104430631
880962432,104430631
509721537,353358909
386524148,353358909
209101810,353358909
215525943,353358909
118789503,353358909
715563991,353358909
533491176,104430631
465318416,104430631
630100221,353358909
439736294,113771607
325506683,353358909
492902023,353358909
802859122,104430631
520432394,104430631
667901971,353358909
378892977,535003378
946504570,970716952
453252072,104430631
875208305,131550264
338924834,512144428
952682839,111520945
952682839,597477164
514996698,353358909
990501908,104430631
691423127,353358909
203773667,353358909
365851428,267104669
365851428,619337179
206319592,629452816
206319592,693010445
903825143,104430631
512167179,104430631
535621923,353358909
135725957,353358909
942970912,104430631
723614811,353358909
473529484,104430631
873968217,810290359
718867914,353358909
718867914,178420302
367803647,807835037
411992398,432193665
411992398,598242454
784967158,104430631
711138281,353358909
620577362,353358909
927863729,353358909
709307391,104430631
751475124,353358909
942545134,353358909
847533056,353358909
842657297,164282814
759004335,976555124
759004335,178420302
759004335,746038746
469512398,104430631
194424439,104430631
800410166,353358909
177526169,484055234
575646308,484055234
853261835,104430631
558504672,353358909
414005872,211590917
414005872,746038746
449861632,353358909
374953179,178420302
824287808,802197176
368595692,317567178
648960871,353358909
167997205,648960871
503760666,104430631
281494550,582602017
779052408,104430631
133297530,104430631
570171052,353358909
459188493,353358909
304927036,353358909
743731422,104430631
100752105,104430631
817131019,104430631
301052397,353358909
806253825,353358909
100937200,104430631
991330361,353358909
621744463,104430631
854184254,104430631
560845692,353358909
906459952,353358909
563663099,862918284
563663099,275059825
963284259,353358909
108104748,104430631
984514646,181786871
570187182,104430631
699101535,628177728
652561589,729681071
652561589,919739344
239572239,258023209
239572239,755558825
239572239,201002865
654385712,464753847
654385712,638092100
263483736,628177728
806746224,503218834
396649512,258023209
396649512,755558825
396649512,201002865
980120253,648960871
993029890,996315715
993029890,647504893
151161693,996315715
151161693,647504893
588637585,428999623
588637585,206020811
588637585,264163865
199039940,428999623
199039940,206020811
199039940,264163865
383015037,104430631
917302906,104430631
690018400,353358909
992022740,239152340
992022740,582006876
429531329,628177728
429531329,805918496
888313306,239152340
888313306,582006876
267261558,638092100
371531887,104430631
423631576,353358909
953510929,645894551
953510929,671267928
768302347,638092100
944699052,239152340
944699052,582006876
658018390,628177728
658018390,805918496
406846149,638092100
571361258,638092100
904844824,628177728
904844824,805918496
650405110,628177728
650405110,805918496
831643763,628177728
831643763,805918496
981509686,645894551
981509686,671267928
921220809,638092100
591723682,353358909
168431681,676824724
354980163,104430631
874262904,104430631
823541843,353358909
220238240,284343405
151006826,565036180
965290070,104430631
965290070,270994579
781115321,104430631
781115321,270994579
403155173,977681388
988508028,514068832
354550061,514068832
179705366,774439579
179705366,747099514
406137786,954318357
495144424,104430631
706254326,104430631
539648641,104430631
639684251,299561721
798549704,802197176
815776236,104430631
534351312,167208049
534351312,216450786
595443350,648960871
751046675,804785430
147028925,104430631
982470672,998679771
982470672,638092100
333072838,104430631
208578552,998679771
208578552,638092100
480155628,248303092
564438246,716761013
395480458,353358909
287715042,353358909
123926260,353358909
101710639,299561721
344631681,317567178
115909186,104430631
495592561,127455035
133396976,248303092
929034795,971933131
867171046,648960871
720305356,353358909
445712879,118191655
620425840,118191655
798627028,248303092
921623945,248303092
470096941,998679771
470096941,638092100
544356746,118191655
334292580,683466918
666840938,667010122
575237218,667010122
888898065,924926068
888898065,417208949
888898065,865134801
888898065,648960871
359443374,485163252
106272739,485163252
713594719,104430631
675129470,353358909
503058092,299561721
327050687,104430631
719293094,428999623
258291510,127455035
175995366,428999623
864290328,347968905
386950237,248303092
480217113,248303092
645361463,998679771
645361463,638092100
882838859,428999623
524914900,151488193
233510215,838317013
859228803,317567178
816891201,428999623
562595294,428999623
101170268,486319890
742544044,419415087
921663542,802197176
259481608,104430631
810324917,746038746
409356583,838317013
532755074,317567178
997708616,838317013
732465277,104430631
549079588,104430631
896953195,104430631
481662464,420091116
411088265,207952166
411088265,471294296
880067330,425604618
178665310,637900673
178665310,647504893
242987943,939235325
228752045,595249233
294629316,522395860
294629316,687445652
294629316,333682419
818310825,756073829
818310825,424768954
789689151,104430631
137733407,353358909
910501158,235613392
345457702,211590917
467751479,235613392
795761911,132099255
857219333,317312221
869829679,574728716
736086261,270752953
247633332,178420302
725408440,724624086
725408440,142631891
146384116,254061941
550044118,807835037
651233069,724624086
651233069,142631891
250486386,463122075
250486386,404651070
913746491,354856090
913746491,311981718
957717014,807835037
726654963,807835037
428044531,310284905
934184033,463122075
934184033,404651070
986989731,178420302
890059935,807835037
441498892,724624086
441498892,142631891
508187475,123108471
937608354,254061941
383001913,807835037
502877419,807835037
494698740,463122075
494698740,404651070
745985679,807835037
155987172,178420302
318621931,317718701
318621931,151001809
542086156,178420302
206484262,178420302
190307069,178420302
697751634,317718701
697751634,151001809
740535024,354856090
740535024,311981718
277745320,178420302
592289305,123108471
337574535,807835037
794421227,901693169
794421227,519767819
794421227,388690303
535386940,724624086
535386940,142631891
927932321,807835037
943398317,354856090
943398317,311981718
463952618,104430631
959488634,104430631
809449153,178420302
141249692,171498611
800194290,104430631
603178492,178420302
690973619,448861079
690973619,625202092
489075623,196962759
394783260,178420302
809682067,495970180
598478268,463122075
598478268,404651070
256150169,807835037
170035952,807835037
823509509,463122075
823509509,404651070
175758099,807835037
524305502,317718701
524305502,151001809
149476435,463122075
149476435,404651070
105941645,178420302
719647239,254061941
470329758,807835037
953722451,807835037
660421166,354856090
660421166,311981718
118738120,901693169
118738120,519767819
118738120,388690303
781313216,178420302
340877879,495970180
541565665,354856090
541565665,311981718
852877446,901693169
852877446,519767819
852877446,388690303
274257975,463122075
274257975,404651070
718748949,254061941
421525963,901693169
421525963,519767819
421525963,388690303
277312204,178420302
636020848,254061941
311724055,463122075
311724055,404651070
201989756,495970180
296694684,254061941
741541853,123108471
561491411,807835037
491337167,724624086
491337167,142631891
321932473,463122075
321932473,404651070
978628128,178420302
277348878,778052314
720221117,510681016
720221117,883331099
714365367,901693169
714365367,519767819
714365367,388690303
665593888,463122075
665593888,404651070
124825757,471294296
259621815,706062016
786760753,594557208
786760753,693256778
786760753,703370365
634162640,706062016
944517297,594557208
944517297,693256778
944517297,703370365
955136492,198347104
213152981,334390252
213152981,300863887
675964219,178420302
502946054,104430631
920653797,998679771
920653797,638092100
101850740,998679771
101850740,638092100
317194063,998679771
317194063,638092100
621948602,248303092
175502589,998679771
175502589,638092100
166943843,614087017
173155090,614087017
234136107,614087017
308634850,104430631
364857371,353358909
827461454,998679771
827461454,638092100
306356124,428999623
884514292,998679771
884514292,638092100
570556451,998679771
570556451,638092100
303089793,127455035
848543458,998679771
848543458,638092100
543804307,998679771
543804307,638092100
654108399,428999623
510872569,252853790
374639590,104430631
892894242,104430631
107659596,104430631
453004768,428999623
587434250,998679771
587434250,638092100
569993305,127455035
662584384,428999623
333362587,419415087
839454121,897038099
940452831,104430631
137216656,104430631
659799855,428999623
772382520,998679771
772382520,638092100
146307133,998679771
146307133,638092100
100591237,428999623
823402922,428999623
419151253,127455035
168563469,614087017
219893040,897038099
291959537,104430631
172103427,353358909
766970054,104430631
169499951,998679771
169499951,638092100
343406242,998679771
343406242,638092100
861097935,428999623
786244297,248303092
335218615,103409401
471142791,353358909
935326619,127455035
462009573,428999623
686494153,127455035
932195315,353358909
691579493,104430631
211269389,353358909
265423096,127455035
185533250,127455035
769785846,998679771
769785846,638092100
330492115,428999623
173979298,998679771
173979298,638092100
154229258,248303092
136660779,614087017
496801729,104430631
645051966,104430631
804918983,104430631
990162153,248303092
576149634,998679771
576149634,638092100
949549557,127455035
214274185,998679771
214274185,638092100
533003859,998679771
533003859,638092100
756774083,104430631
955154600,104430631
520755310,591670915
563539159,353358909
694503437,104430631
451163824,548628123
108733102,104430631
775313030,353358909
775313030,178420302
984121390,353358909
984121390,178420302
893966847,104430631
893966847,317811347
215996690,178780048
962475128,244354126
814101706,244354126
238135048,724612102
374567479,232063618
374567479,692824372
108389123,948148236
747085418,948148236
702905707,948148236
874168085,770236544
874168085,586272115
283112988,931688701
151327643,770236544
151327643,586272115
357462273,770236544
357462273,586272115
368715875,104430631
691752394,948148236
431203595,232063618
431203595,692824372
830581863,232063618
830581863,692824372
463689026,948148236
220055064,178420302
350251057,670680466
350251057,719933364
800703566,353358909
642044281,353358909
165596977,353358909
498984275,138332277
205713835,138332277
353467497,693256778
353467497,735330419
353467497,850675416
429994023,648960871
877842367,104430631
886771318,353358909
259744087,353358909
520416570,648960871
460873842,858624942
430060900,858624942
104430631,353358909
724589244,383505459
360678252,945387130
329536041,104430631
339570897,178420302
736028153,353358909
736028153,178420302
318641324,735136116
260186214,200962909
572976454,104430631
875017278,308765753
124830305,803970496
586132480,198030665
886084185,701389038
886084185,807835037
956625094,417633823
307813936,353358909
307813936,178420302
147611720,104430631
176469609,878535894
815468840,104430631
490731188,104430631
525947037,147016867
835083231,760340155
700542944,924690260
203400623,847965227
366239843,147016867
579902103,760340155
743064729,924690260
393920480,847965227
835801470,760340155
224157985,657978450
951847507,535003378
590067228,333647143
860839849,535003378
852697610,461386928
860253133,934779560
375662706,786431761
203210013,353358909
219088015,353358909
988661374,669023414
988661374,178420302
619830872,462661976
226488112,640520411
900561740,462661976
729390410,640520411
833553697,669023414
833553697,178420302
689280509,669023414
689280509,178420302
822995885,669023414
822995885,178420302
